antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Eggs'}),frozenset({'Butter'}),0.18189249948906602,0.1797465767422849,0.035867565910484366,0.19719101123595503,1.0970501625668312,1.0,0.003173011792226947,1.0217292466051315,0.10813328749876347,0.11010037641154327,0.021267127937592625,0.19836810368506108
frozenset({'Butter'}),frozenset({'Fish'}),0.1797465767422849,0.17872470876762722,0.03382382996116902,0.18817509948834568,1.0528768002246718,1.0,0.001698675380926197,1.011640922463406,0.061226517602788647,0.10418633931381806,0.011506970709587016,0.1887130500300505
frozenset({'Fish'}),frozenset({'Butter'}),0.17872470876762722,0.1797465767422849,0.03382382996116902,0.1892510005717553,1.0528768002246718,1.0,0.001698675380926197,1.0117230164158983,0.0611503367920349,0.10418633931381806,0.011587179717851942,0.1887130500300505
frozenset({'Butter'}),frozenset({'Milk'}),0.1797465767422849,0.18168812589413447,0.03382382996116902,0.18817509948834568,1.0357038940342806,1.0,0.0011660112969770625,1.0079906068292839,0.04202734201074424,0.10324391765439801,0.007927263185932936,0.1871696644798309
frozenset({'Milk'}),frozenset({'Butter'}),0.18168812589413447,0.1797465767422849,0.03382382996116902,0.1861642294713161,1.0357038940342806,1.0,0.0011660112969770625,1.0078856852468678,0.042127057232797714,0.10324391765439801,0.007823987742157658,0.1871696644798309
frozenset({'Butter'}),frozenset({'Onions'}),0.1797465767422849,0.1815859390966687,0.034743511138360925,0.19329164297896534,1.0644637131075716,1.0,0.002104060201201692,1.0145104532268918,0.0738306011329411,0.10638297872340427,0.014302911498583456,0.19231267573821648
frozenset({'Onions'}),frozenset({'Butter'}),0.1815859390966687,0.1797465767422849,0.034743511138360925,0.19133370849746764,1.0644637131075716,1.0,0.002104060201201692,1.0143286938962839,0.07399653331178901,0.10638297872340427,0.01412628271536295,0.19231267573821648
frozenset({'Butter'}),frozenset({'Oranges'}),0.1797465767422849,0.17964438994481913,0.03280196198651134,0.1824900511654349,1.01584052372295,1.0,0.0005114978629739558,1.0034808887948978,0.019010605561370488,0.10043804755944932,0.003468814238284252,0.1825419539103625
frozenset({'Oranges'}),frozenset({'Butter'}),0.17964438994481913,0.1797465767422849,0.03280196198651134,0.1825938566552901,1.01584052372295,1.0,0.0005114978629739558,1.0034833111253048,0.01900823752380679,0.10043804755944932,0.0034712197868031593,0.1825419539103625
frozenset({'Butter'}),frozenset({'Potatoes'}),0.1797465767422849,0.17800940118536684,0.03331289597384018,0.18533257532689026,1.041139254964953,1.0,0.0013163154828264578,1.0089891579308723,0.04817254037561882,0.1026771653543307,0.008909072867845372,0.18623689615942676
frozenset({'Potatoes'}),frozenset({'Butter'}),0.17800940118536684,0.1797465767422849,0.03331289597384018,0.18714121699196326,1.0411392549649532,1.0,0.0013163154828264578,1.0090970786122455,0.04807073366423324,0.1026771653543307,0.009015067831487793,0.18623689615942676
frozenset({'Cereal'}),frozenset({'Carrots'}),0.17698753321070917,0.18322092785612099,0.03269977518904558,0.18475750577367206,1.0083864760184913,1.0,0.0002719551352134142,1.00188481087337,0.010105227216290135,0.09984399375975042,0.00188126504455834,0.1816146703436124
frozenset({'Carrots'}),frozenset({'Cereal'}),0.18322092785612099,0.17698753321070917,0.03269977518904558,0.17847183491355273,1.0083864760184913,1.0,0.0002719551352134142,1.0018067569268152,0.010182347053672056,0.09984399375975042,0.0018034984435096877,0.1816146703436124
frozenset({'Chicken'}),frozenset({'Carrots'}),0.17872470876762722,0.18322092785612099,0.03525444512568976,0.19725557461406518,1.0765995834764317,1.0,0.0025083381544700953,1.017483331324533,0.08663301794418193,0.10791366906474818,0.01718291669876665,0.1948352608151196
frozenset({'Carrots'}),frozenset({'Chicken'}),0.18322092785612099,0.17872470876762722,0.03525444512568976,0.192414947016174,1.0765995834764317,1.0,0.0025083381544700953,1.016952069875445,0.08710991682939952,0.10791366906474818,0.016669487557581047,0.1948352608151196
frozenset({'Carrots'}),frozenset({'Eggs'}),0.18322092785612099,0.18189249948906602,0.034743511138360925,0.18962632459564976,1.0425186587039486,1.0,0.0014169986119052375,1.009543529536204,0.04993339760525759,0.10516548097742034,0.009453311577945104,0.19031878027535298
frozenset({'Eggs'}),frozenset({'Carrots'}),0.18189249948906602,0.18322092785612099,0.034743511138360925,0.19101123595505617,1.0425186587039486,1.0,0.0014169986119052375,1.0096296864000727,0.04985231664486934,0.10516548097742034,0.009537839992015483,0.19031878027535298
frozenset({'Juice'}),frozenset({'Carrots'}),0.17075413856529736,0.18322092785612099,0.03269977518904558,0.1915020945541592,1.0451977118276643,1.0,0.0014140434858391435,1.0102426569596017,0.05214764325323486,0.10178117048346058,0.010138808620918552,0.18498696473385595
frozenset({'Carrots'}),frozenset({'Juice'}),0.18322092785612099,0.17075413856529736,0.03269977518904558,0.17847183491355273,1.0451977118276643,1.0,0.0014140434858391435,1.0093943174150863,0.05294359126735906,0.10178117048346058,0.009306885577822182,0.18498696473385595
frozenset({'Milk'}),frozenset({'Carrots'}),0.18168812589413447,0.18322092785612099,0.035458818720621295,0.19516310461192352,1.0651791086069624,1.0,0.0021697517138582548,1.0148380085756932,0.07477680820620303,0.1076302729528536,0.014621061145037353,0.19434675029815363
frozenset({'Carrots'}),frozenset({'Milk'}),0.18322092785612099,0.18168812589413447,0.035458818720621295,0.1935303959843837,1.0651791086069624,1.0,0.0021697517138582548,1.014684087324908,0.07491713750973024,0.1076302729528536,0.01447158530259479,0.19434675029815363
frozenset({'Onions'}),frozenset({'Carrots'}),0.1815859390966687,0.18322092785612099,0.034641324340895153,0.1907709622960045,1.041207271070106,1.0,0.001370980093978437,1.009329910430927,0.04835747100146548,0.10492107706592387,0.009243667837945696,0.18991978120377467
frozenset({'Carrots'}),frozenset({'Onions'}),0.18322092785612099,0.1815859390966687,0.034641324340895153,0.1890686001115449,1.041207271070106,1.0,0.001370980093978437,1.0092272429158686,0.048454270643154884,0.10492107706592387,0.009142879347181715,0.18991978120377467
frozenset({'Pasta'}),frozenset({'Carrots'}),0.17739628040057226,0.18322092785612099,0.035458818720621295,0.1998847926267281,1.0909495709119694,1.0,0.0029561076274038367,1.0208268317075406,0.1013456960280666,0.10905091137649277,0.02040192426437647,0.1967075943055559
frozenset({'Carrots'}),frozenset({'Pasta'}),0.18322092785612099,0.17739628040057226,0.035458818720621295,0.1935303959843837,1.0909495709119694,1.0,0.0029561076274038367,1.020005857013675,0.1020684164926731,0.10905091137649277,0.0196134726836247,0.1967075943055559
frozenset({'Carrots'}),frozenset({'Potatoes'}),0.18322092785612099,0.17800940118536684,0.03372164316370325,0.18404907975460122,1.0339289864974326,1.0,0.0011065955114078485,1.0074020120810918,0.04017682138537876,0.10296411856474258,0.007347624873014369,0.18674325399899983
frozenset({'Potatoes'}),frozenset({'Carrots'}),0.17800940118536684,0.18322092785612099,0.03372164316370325,0.1894374282433984,1.0339289864974326,1.0,0.0011065955114078485,1.0076693652086666,0.039922095143377974,0.10296411856474258,0.0076109937182405624,0.18674325399899983
frozenset({'Snacks'}),frozenset({'Carrots'}),0.17729409360310647,0.18322092785612099,0.03351726956877171,0.18904899135446687,1.0318089399859525,1.0,0.001033281235400585,1.0071867023238308,0.03747186381937117,0.10250000000000001,0.007135422168749262,0.1859913110704292
frozenset({'Carrots'}),frozenset({'Snacks'}),0.18322092785612099,0.17729409360310647,0.03351726956877171,0.18293363078639152,1.0318089399859525,1.0,0.001033281235400585,1.0069021775901914,0.037743772752377995,0.10250000000000001,0.006854864100810773,0.1859913110704292
frozenset({'Carrots'}),frozenset({'Tomato Sauce'}),0.18322092785612099,0.17841814837522993,0.03413039035356632,0.18627997769102064,1.0440640674022497,1.0,0.001440451661885625,1.009661590105012,0.05167170975202095,0.10421216848673945,0.009569137025413921,0.18878718243084824
frozenset({'Tomato Sauce'}),frozenset({'Carrots'}),0.17841814837522993,0.18322092785612099,0.03413039035356632,0.19129438717067582,1.0440640674022497,1.0,0.001440451661885625,1.0099831869427853,0.05136964876217705,0.10421216848673945,0.009884508051073887,0.18878718243084824
frozenset({'Cereal'}),frozenset({'Cheese'}),0.17698753321070917,0.17586347843858574,0.03269977518904558,0.18475750577367206,1.050573475596255,1.0,0.0015741319583455482,1.0109096709237746,0.058491122423640525,0.10213852537503992,0.01079193447007498,0.18534795683802718
frozenset({'Cheese'}),frozenset({'Cereal'}),0.17586347843858574,0.17698753321070917,0.03269977518904558,0.18593840790238234,1.050573475596255,1.0,0.0015741319583455482,1.010995328582705,0.058411345319280945,0.10213852537503992,0.010875746179875037,0.18534795683802718
frozenset({'Chicken'}),frozenset({'Cereal'}),0.17872470876762722,0.17698753321070917,0.03300633558144288,0.18467695826186392,1.0434461394633952,1.0,0.0013742902528581305,1.009431139140582,0.05069818344028842,0.10227992400253326,0.00934302378328785,0.18558328282608208
frozenset({'Cereal'}),frozenset({'Chicken'}),0.17698753321070917,0.17872470876762722,0.03300633558144288,0.18648960739030024,1.0434461394633952,1.0,0.0013742902528581305,1.0095449286121145,0.05059117212684355,0.10227992400253326,0.009454684325180807,0.18558328282608208
frozenset({'Cereal'}),frozenset({'Eggs'}),0.17698753321070917,0.18189249948906602,0.03525444512568976,0.19919168591224018,1.095106650751226,1.0,0.0030617403315897837,1.021602156369818,0.1055232254744243,0.1089359014840543,0.02114537076407473,0.19650595531567064
frozenset({'Eggs'}),frozenset({'Cereal'}),0.18189249948906602,0.17698753321070917,0.03525444512568976,0.1938202247191011,1.095106650751226,1.0,0.0030617403315897837,1.0208795755295732,0.1061558903286302,0.1089359014840543,0.020452535274537293,0.19650595531567064
frozenset({'Cereal'}),frozenset({'Juice'}),0.17698753321070917,0.17075413856529736,0.031473533619456366,0.17782909930715934,1.0414336121004557,1.0,0.0012521798492647618,1.0086052191045682,0.04834090667217061,0.09951534733441034,0.008531801086859067,0.18107493265776878
frozenset({'Juice'}),frozenset({'Cereal'}),0.17075413856529736,0.17698753321070917,0.031473533619456366,0.1843207660083782,1.0414336121004557,1.0,0.0012521798492647618,1.0089903389617791,0.047977530787142585,0.09951534733441034,0.00891023294735401,0.18107493265776878
frozenset({'Milk'}),frozenset({'Cereal'}),0.18168812589413447,0.17698753321070917,0.03331289597384018,0.18335208098987626,1.0359604298885272,1.0,0.0011563627581605423,1.0077935027213218,0.04241923720451322,0.10238693467336682,0.007733233743100216,0.18578689499840234
frozenset({'Cereal'}),frozenset({'Milk'}),0.17698753321070917,0.18168812589413447,0.03331289597384018,0.1882217090069284,1.0359604298885272,1.0,0.0011563627581605423,1.0080484821844657,0.04217696194856491,0.10238693467336682,0.007984221321403763,0.18578689499840234
frozenset({'Onions'}),frozenset({'Cereal'}),0.1815859390966687,0.17698753321070917,0.03351726956877171,0.18458075407990995,1.0429025747263272,1.0,0.0013788221423022481,1.0093120451929398,0.05026509810609409,0.10311222885884941,0.009226131043704844,0.1869785987489619
frozenset({'Cereal'}),frozenset({'Onions'}),0.17698753321070917,0.1815859390966687,0.03351726956877171,0.18937644341801385,1.0429025747263274,1.0,0.0013788221423022481,1.009610508179893,0.0499842526361693,0.10311222885884941,0.00951902550738964,0.1869785987489619
frozenset({'Oranges'}),frozenset({'Cereal'}),0.17964438994481913,0.17698753321070917,0.03596975270795013,0.20022753128555174,1.1313086727254096,1.0,0.004174935276473862,1.0290582621732385,0.14148491642886246,0.11217335882727851,0.028237723014701923,0.2017303938182955
frozenset({'Cereal'}),frozenset({'Oranges'}),0.17698753321070917,0.17964438994481913,0.03596975270795013,0.20323325635103925,1.1313086727254096,1.0,0.004174935276473862,1.0296057366779516,0.14102817346547153,0.11217335882727851,0.028754440290392397,0.2017303938182955
frozenset({'Pasta'}),frozenset({'Cereal'}),0.17739628040057226,0.17698753321070917,0.03239321479664827,0.18260368663594467,1.0317319153691424,1.0,0.0009962847277957126,1.0068707838944388,0.03738856123988469,0.10060298317994285,0.0068238983634659285,0.18281454539649428
frozenset({'Cereal'}),frozenset({'Pasta'}),0.17698753321070917,0.17739628040057226,0.03239321479664827,0.18302540415704388,1.0317319153691424,1.0,0.0009962847277957126,1.0068902066050947,0.03736999229961159,0.10060298317994285,0.006843056531780283,0.18281454539649428
frozenset({'Cereal'}),frozenset({'Potatoes'}),0.17698753321070917,0.17800940118536684,0.03372164316370325,0.1905311778290993,1.070343344566915,1.0,0.00221619835958968,1.015469127779561,0.07985341369994957,0.10496183206106868,0.015233479144152899,0.18998430303624886
frozenset({'Potatoes'}),frozenset({'Cereal'}),0.17800940118536684,0.17698753321070917,0.03372164316370325,0.1894374282433984,1.070343344566915,1.0,0.00221619835958968,1.015359573050244,0.07995268447779634,0.10496183206106868,0.01512722532777462,0.18998430303624886
frozenset({'Cereal'}),frozenset({'Rice'}),0.17698753321070917,0.17146944614755774,0.03269977518904558,0.18475750577367206,1.0774952035167786,1.0,0.0023518208943827945,1.0162995178983216,0.08738825428358589,0.10355987055016183,0.016038104526536104,0.1877303619452389
frozenset({'Rice'}),frozenset({'Cereal'}),0.17146944614755774,0.17698753321070917,0.03269977518904558,0.19070321811680574,1.0774952035167789,1.0,0.0023518208943827945,1.0169476577852947,0.08680624074987676,0.10355987055016183,0.016665221317489567,0.1877303619452389
frozenset({'Snacks'}),frozenset({'Cereal'}),0.17729409360310647,0.17698753321070917,0.03269977518904558,0.18443804034582134,1.0420962256490807,1.0,0.0013209309094031896,1.0091354274766218,0.049101043348652465,0.10168414362885289,0.009052726946139516,0.1845977730597467
frozenset({'Cereal'}),frozenset({'Snacks'}),0.17698753321070917,0.17729409360310647,0.03269977518904558,0.18475750577367206,1.0420962256490807,1.0,0.0013209309094031896,1.009154837025085,0.0490827539111002,0.10168414362885289,0.009071786299981975,0.1845977730597467
frozenset({'Cereal'}),frozenset({'Tomato Sauce'}),0.17698753321070917,0.17841814837522993,0.03280196198651134,0.18533487297921478,1.038766934120616,1.0,0.0012241740255570996,1.0084902671963867,0.045345785109390115,0.10167880899588216,0.00841878942470096,0.18459183511503693
frozenset({'Tomato Sauce'}),frozenset({'Cereal'}),0.17841814837522993,0.17698753321070917,0.03280196198651134,0.1838487972508591,1.038766934120616,1.0,0.0012241740255570996,1.0084068540449838,0.045424745431719905,0.10167880899588216,0.008336768052757274,0.18459183511503693
frozenset({'Chicken'}),frozenset({'Cheese'}),0.17872470876762722,0.17586347843858574,0.03453913754342939,0.19325328759291024,1.0988824360163971,1.0,0.0031079885766312626,1.021555475698734,0.1095668480025444,0.10791826309067688,0.021100641337163,0.19482536546990079
frozenset({'Cheese'}),frozenset({'Chicken'}),0.17586347843858574,0.17872470876762722,0.03453913754342939,0.19639744334689133,1.0988824360163971,1.0,0.0031079885766312626,1.0219918844619764,0.10918645472987591,0.10791826309067688,0.02151864882327716,0.19482536546990079
frozenset({'Cheese'}),frozenset({'Eggs'}),0.17586347843858574,0.18189249948906602,0.03208665440425097,0.18245206275421266,1.003076340512767,1.0,9.840674221513884e-05,1.0006844409234665,0.0037213563364540394,0.09852525886413553,0.0006839727845022505,0.17942827856811755
frozenset({'Eggs'}),frozenset({'Cheese'}),0.18189249948906602,0.17586347843858574,0.03208665440425097,0.17640449438202246,1.003076340512767,1.0,9.840674221513884e-05,1.000656895210994,0.0037487807711093966,0.09852525886413553,0.0006564639829475233,0.17942827856811755
frozenset({'Cheese'}),frozenset({'Fish'}),0.17586347843858574,0.17872470876762722,0.03351726956877171,0.19058686809994188,1.0663711213413558,1.0,0.002086120601973586,1.014655259304317,0.07552167601651204,0.10439210693825587,0.014443584823445472,0.18906130140274396
frozenset({'Fish'}),frozenset({'Cheese'}),0.17872470876762722,0.17586347843858574,0.03351726956877171,0.18753573470554602,1.0663711213413558,1.0,0.002086120601973586,1.0143664857219659,0.075784785003505,0.10439210693825587,0.014163012997950811,0.18906130140274396
frozenset({'Cheese'}),frozenset({'Juice'}),0.17586347843858574,0.17075413856529736,0.03239321479664827,0.18419523532829749,1.0787160819405859,1.0,0.0023637980307708167,1.0164758743084925,0.08854359590159597,0.10308943089430893,0.016208819830279626,0.1869509988730057
frozenset({'Juice'}),frozenset({'Cheese'}),0.17075413856529736,0.17586347843858574,0.03239321479664827,0.18970676241771395,1.078716081940586,1.0,0.0023637980307708167,1.0170842891647882,0.0879980407820544,0.10308943089430893,0.01679731891131415,0.1869509988730057
frozenset({'Milk'}),frozenset({'Cheese'}),0.18168812589413447,0.17586347843858574,0.03229102799918251,0.17772778402699665,1.0106008683836079,1.0,0.0003387221884523367,1.0022672608318703,0.012818668673099066,0.09927741124725102,0.0022621319886161444,0.1806709809152996
frozenset({'Cheese'}),frozenset({'Milk'}),0.17586347843858574,0.18168812589413447,0.03229102799918251,0.18361417780360256,1.0106008683836079,1.0,0.0003387221884523367,1.002359242232167,0.012728071758732463,0.09927741124725102,0.0023536893089479006,0.1806709809152996
frozenset({'Oranges'}),frozenset({'Cheese'}),0.17964438994481913,0.17586347843858574,0.03269977518904558,0.18202502844141072,1.0350359839207701,1.0,0.001106887891371991,1.0075326876946913,0.041262612107623414,0.10129787907565686,0.007476370530396186,0.1839817181718965
frozenset({'Cheese'}),frozenset({'Oranges'}),0.17586347843858574,0.17964438994481913,0.03269977518904558,0.18593840790238234,1.03503598392077,1.0,0.001106887891371991,1.0077316237722815,0.041073310601364016,0.10129787907565686,0.007672304401185047,0.1839817181718965
frozenset({'Pasta'}),frozenset({'Cheese'}),0.17739628040057226,0.17586347843858574,0.03269977518904558,0.18433179723502305,1.0481527993852036,1.0,0.00150224825573423,1.010382063157214,0.055847826086956556,0.1020082881734141,0.010275383476991381,0.1851351025687027
frozenset({'Cheese'}),frozenset({'Pasta'}),0.17586347843858574,0.17739628040057226,0.03269977518904558,0.18593840790238234,1.0481527993852036,1.0,0.00150224825573423,1.010493220150332,0.05574395536267828,0.1020082881734141,0.010384255867417813,0.1851351025687027
frozenset({'Cheese'}),frozenset({'Potatoes'}),0.17586347843858574,0.17800940118536684,0.031473533619456366,0.178965717606043,1.0053722804206295,1.0,0.00016818113222804437,1.0011647703892312,0.006483844735549603,0.09762282091917591,0.0011634152775654846,0.17788699198327407
frozenset({'Potatoes'}),frozenset({'Cheese'}),0.17800940118536684,0.17586347843858574,0.031473533619456366,0.17680826636050517,1.0053722804206295,1.0,0.00016818113222804437,1.001147713082276,0.006500771729513617,0.09762282091917591,0.0011463973470432192,0.17788699198327407
frozenset({'Cheese'}),frozenset({'Rice'}),0.17586347843858574,0.17146944614755774,0.03126916002452483,0.1778036025566531,1.0369404377946407,1.0,0.001113946779077571,1.0077039457102848,0.04322639988005937,0.09893307468477205,0.007645048670375812,0.18008177744042428
frozenset({'Rice'}),frozenset({'Cheese'}),0.17146944614755774,0.17586347843858574,0.03126916002452483,0.18235995232419547,1.0369404377946407,1.0,0.001113946779077571,1.0079453959038287,0.04299715281606794,0.09893307468477205,0.007882764221274246,0.18008177744042428
frozenset({'Cheese'}),frozenset({'Tomato Sauce'}),0.17586347843858574,0.17841814837522993,0.03423257715103209,0.19465427077280653,1.0910003973554894,1.0,0.00285534096119245,1.020160437695692,0.10120901999611367,0.10696040868454662,0.01976202658988615,0.19326069781481106
frozenset({'Tomato Sauce'}),frozenset({'Cheese'}),0.17841814837522993,0.17586347843858574,0.03423257715103209,0.1918671248568156,1.0910003973554894,1.0,0.00285534096119245,1.0198032364608287,0.10152372466028071,0.10696040868454662,0.019418683676230293,0.19326069781481106
frozenset({'Chicken'}),frozenset({'Fish'}),0.17872470876762722,0.17872470876762722,0.03229102799918251,0.180674671240709,1.0109104246778606,1.0,0.0003485064751093392,1.002379961176148,0.013141357298444085,0.09930861093651791,0.0023743104095530895,0.180674671240709
frozenset({'Fish'}),frozenset({'Chicken'}),0.17872470876762722,0.17872470876762722,0.03229102799918251,0.180674671240709,1.0109104246778606,1.0,0.0003485064751093392,1.002379961176148,0.013141357298444085,0.09930861093651791,0.0023743104095530895,0.180674671240709
frozenset({'Chicken'}),frozenset({'Milk'}),0.17872470876762722,0.18168812589413447,0.035561005518087066,0.19897084048027447,1.09512297240718,1.0,0.0030888481311218963,1.0215756372670655,0.10576300129144114,0.1094683862849953,0.02111996065683892,0.19734818739424298
frozenset({'Milk'}),frozenset({'Chicken'}),0.18168812589413447,0.17872470876762722,0.035561005518087066,0.1957255343082115,1.0951229724071798,1.0,0.0030888481311218963,1.0211380893784328,0.10614600916325082,0.1094683862849953,0.02070051993780735,0.19734818739424298
frozenset({'Chicken'}),frozenset({'Onions'}),0.17872470876762722,0.1815859390966687,0.03382382996116902,0.1892510005717553,1.04221175666584,1.0,0.0013699358798208092,1.0094542965584814,0.04931609733983353,0.10359937402190925,0.009365749980671441,0.18775999662802734
frozenset({'Onions'}),frozenset({'Chicken'}),0.1815859390966687,0.17872470876762722,0.03382382996116902,0.1862689926842994,1.0422117566658398,1.0,0.0013699358798208092,1.0092712258090777,0.049488509716599086,0.10359937402190925,0.00918605977461165,0.18775999662802734
frozenset({'Chicken'}),frozenset({'Oranges'}),0.17872470876762722,0.17964438994481913,0.03229102799918251,0.180674671240709,1.0057351153365064,1.0,0.0001841367245566522,1.0012574752173842,0.00694336163597812,0.09902851770604826,0.0012558959593395853,0.18021219341330103
frozenset({'Oranges'}),frozenset({'Chicken'}),0.17964438994481913,0.17872470876762722,0.03229102799918251,0.17974971558589306,1.0057351153365064,1.0,0.0001841367245566522,1.0012496268977193,0.006951145673686615,0.09902851770604826,0.0012480672792770312,0.18021219341330103
frozenset({'Chicken'}),frozenset({'Pasta'}),0.17872470876762722,0.17739628040057226,0.03229102799918251,0.180674671240709,1.0184806064294805,1.0,0.0005859294481298932,1.0040013297832515,0.022094017699784044,0.09971599873777218,0.003985382951748825,0.1813511605051471
frozenset({'Pasta'}),frozenset({'Chicken'}),0.17739628040057226,0.17872470876762722,0.03229102799918251,0.18202764976958524,1.0184806064294805,1.0,0.0005859294481298932,1.004037961675633,0.02205833791964774,0.09971599873777218,0.0040217221158593,0.1813511605051471
frozenset({'Chicken'}),frozenset({'Potatoes'}),0.17872470876762722,0.17800940118536684,0.0319844676067852,0.1789594053744997,1.0053368203185156,1.0,0.0001697892220307931,1.0011570733473492,0.006463715539272891,0.09848961611076149,0.0011557360759390967,0.1793189678996494
frozenset({'Potatoes'}),frozenset({'Chicken'}),0.17800940118536684,0.17872470876762722,0.0319844676067852,0.1796785304247991,1.0053368203185156,1.0,0.0001697892220307931,1.0011627413063635,0.006458090724656418,0.09848961611076149,0.0011613909091805253,0.1793189678996494
frozenset({'Chicken'}),frozenset({'Rice'}),0.17872470876762722,0.17146944614755774,0.03126916002452483,0.17495711835334476,1.020339904771056,1.0,0.0006233331992562333,1.0042272617379913,0.02427254340830513,0.09804549823774432,0.004209467218282167,0.17865853533877013
frozenset({'Rice'}),frozenset({'Chicken'}),0.17146944614755774,0.17872470876762722,0.03126916002452483,0.18235995232419547,1.020339904771056,1.0,0.0006233331992562333,1.0044460194518379,0.024059994002534328,0.09804549823774432,0.004426339858725502,0.17865853533877013
frozenset({'Chicken'}),frozenset({'Tomato Sauce'}),0.17872470876762722,0.17841814837522993,0.03382382996116902,0.1892510005717553,1.0607160891152334,1.0,0.001936098353946751,1.0133615363129216,0.06969728750751354,0.10461441213653604,0.013185359651143955,0.18941358734200595
frozenset({'Tomato Sauce'}),frozenset({'Chicken'}),0.17841814837522993,0.17872470876762722,0.03382382996116902,0.18957617411225658,1.0607160891152332,1.0,0.001936098353946751,1.0133898646584614,0.06967128105695103,0.10461441213653604,0.01321294511167636,0.18941358734200595
frozenset({'Juice'}),frozenset({'Eggs'}),0.17075413856529736,0.18189249948906602,0.03208665440425097,0.18791143028126872,1.0330905936699413,1.0,0.0010277573425067112,1.0074116679099268,0.03862627594570086,0.10009563277016258,0.0073571392371341,0.1821579623316456
frozenset({'Eggs'}),frozenset({'Juice'}),0.18189249948906602,0.17075413856529736,0.03208665440425097,0.17640449438202246,1.0330905936699413,1.0,0.0010277573425067112,1.0068605957392707,0.03915216453901605,0.10009563277016258,0.006813848678061839,0.1821579623316456
frozenset({'Onions'}),frozenset({'Eggs'}),0.1815859390966687,0.18189249948906602,0.035050071530758224,0.19302194710185705,1.061186951875715,1.0,0.002020951196395837,1.013791512139421,0.07045208251504219,0.10672059738643436,0.013603893871942668,0.1928592881576701
frozenset({'Eggs'}),frozenset({'Onions'}),0.18189249948906602,0.1815859390966687,0.035050071530758224,0.19269662921348313,1.0611869518757153,1.0,0.002020951196395837,1.0137627198385035,0.07047848224618697,0.10672059738643436,0.013575878821718814,0.1928592881576701
frozenset({'Eggs'}),frozenset({'Potatoes'}),0.18189249948906602,0.17800940118536684,0.03484569793582669,0.19157303370786513,1.0761961583611759,1.0,0.002467123021668405,1.0167778081237298,0.0865428641129124,0.10719899402703553,0.01650095821297467,0.19366252144635507
frozenset({'Potatoes'}),frozenset({'Eggs'}),0.17800940118536684,0.18189249948906602,0.03484569793582669,0.195752009184845,1.0761961583611759,1.0,0.002467123021668405,1.0172328807209472,0.08613403407359231,0.10719899402703553,0.016940939530713607,0.19366252144635507
frozenset({'Snacks'}),frozenset({'Eggs'}),0.17729409360310647,0.18189249948906602,0.03423257715103209,0.19308357348703173,1.061525758507917,1.0,0.001984111320914625,1.0138689381331931,0.07045013412628837,0.10534591194968555,0.013679221851622833,0.19064291033902148
frozenset({'Eggs'}),frozenset({'Snacks'}),0.18189249948906602,0.17729409360310647,0.03423257715103209,0.18820224719101125,1.0615257585079172,1.0,0.001984111320914625,1.0134370334854468,0.07084611914198698,0.10534591194968555,0.01325887355747562,0.19064291033902148
frozenset({'Eggs'}),frozenset({'Tomato Sauce'}),0.18189249948906602,0.17841814837522993,0.03382382996116902,0.18595505617977529,1.0422429437430016,1.0,0.0013709069989874048,1.009258589297509,0.049542148524558245,0.10359937402190923,0.00917365420090558,0.18776561514601592
frozenset({'Tomato Sauce'}),frozenset({'Eggs'}),0.17841814837522993,0.18189249948906602,0.03382382996116902,0.18957617411225658,1.0422429437430016,1.0,0.0013709069989874048,1.0094810571675552,0.049332641926320066,0.10359937402190923,0.009392010974586909,0.18776561514601592
frozenset({'Juice'}),frozenset({'Fish'}),0.17075413856529736,0.17872470876762722,0.032188841201716736,0.18850987432675043,1.0547499314817494,1.0,0.0016708575157669027,1.012058268177946,0.06259660241175952,0.10144927536231883,0.011914598750974205,0.18430639513936148
frozenset({'Fish'}),frozenset({'Juice'}),0.17872470876762722,0.17075413856529736,0.032188841201716736,0.18010291595197256,1.0547499314817494,1.0,0.0016708575157669027,1.0114023791138738,0.06320410956469187,0.10144927536231883,0.01127383062304417,0.18430639513936148
frozenset({'Milk'}),frozenset({'Fish'}),0.18168812589413447,0.17872470876762722,0.032904148783977114,0.18110236220472445,1.013303439985954,1.0,0.0004319913970119438,1.002903480639532,0.016043738869826144,0.10046801872074886,0.002895074845767508,0.18260378258892598
frozenset({'Fish'}),frozenset({'Milk'}),0.17872470876762722,0.18168812589413447,0.032904148783977114,0.18410520297312752,1.013303439985954,1.0,0.0004319913970119438,1.002962486202634,0.01598584806141194,0.10046801872074886,0.0029537358010771736,0.18260378258892598
frozenset({'Onions'}),frozenset({'Fish'}),0.1815859390966687,0.17872470876762722,0.03382382996116902,0.1862689926842994,1.0422117566658398,1.0,0.0013699358798208092,1.0092712258090777,0.049488509716599086,0.10359937402190925,0.00918605977461165,0.18775999662802734
frozenset({'Fish'}),frozenset({'Onions'}),0.17872470876762722,0.1815859390966687,0.03382382996116902,0.1892510005717553,1.04221175666584,1.0,0.0013699358798208092,1.0094542965584814,0.04931609733983353,0.10359937402190925,0.009365749980671441,0.18775999662802734
